target	accession1	rdrp_scan_orf_id	accession2	evalue_full_seq	score_full_seq	bias_full_seq	evalue_best_dom	score_best_dom	bias_best_dom	dom_num_estim_exp	dom_num_estim_reg	dom_num_estim_clu	dom_num_estim_ov	dom_num_estim_env	dom_num_estim_dom	dom_num_estim_rep	dom_num_estim_inc	description_of_target
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	-	F1039_NODE_258_length_2881_cov_647.872611_2	-	1,70E-77	254,1	5,5	2,10E-77	253,7	5,5	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1039_NODE_316_length_2742_cov_10.342761_1	-	0,027	5,3	9,1	0,00069	10,6	2,6	1,5	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1563_NODE_5153_length_884_cov_2.738239_1	-	0,00055	10,7	17	0,00064	10,5	17	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1563_NODE_6019_length_801_cov_4.430295_1	-	0,092	3,6	10,1	0,12	3,2	10,1	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Nter_GDD.0.4.fasta	-	F1563_NODE_6050_length_799_cov_1.330645_1	-	0,0019	9,8	5,5	0,0026	9,3	5,5	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1563_NODE_6782_length_743_cov_10.991279_1	-	0,00091	10,2	1,6	0,0011	9,9	1,6	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1563_NODE_8210_length_652_cov_3.795645_2	-	0,012	6,3	14,8	0,014	6,1	14,8	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1563_NODE_8265_length_649_cov_1.144781_1	-	0,011	6,2	9,9	0,015	5,8	9,9	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1564_NODE_1_length_9006_cov_86.238297_7	-	2,7	-1,5	95,4	3,3	-1,8	95,4	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1564_NODE_1_length_9006_cov_86.238297_9	-	0,056	4	16,1	0,076	3,5	16,1	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_552.Palmdb.0.4.fasta	-	F1005_NODE_1695_length_1701_cov_2.060146_1	-	0,25	2	13,2	0,091	3,4	0,4	2,1	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Levivirales.0.4.fasta	-	F1005_NODE_1903_length_1633_cov_5.337769_2	-	2,20E-05	15,5	10,7	3,20E-05	15	10,7	1,2	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1005_NODE_1995_length_1606_cov_2.899420_1	-	0,17	2,5	16,2	0,25	1,9	16,2	1,3	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1005_NODE_1995_length_1606_cov_2.899420_2	-	0,027	5,6	34	0,035	5,2	34	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1005_NODE_2347_length_1519_cov_4.233607_1	-	5,2	-2,3	27,8	0,13	3	14,8	2,1	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1005_NODE_2434_length_1494_cov_4.641418_2	-	0,038	4,6	11	0,052	4,2	11	1,3	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1005_NODE_2648_length_1444_cov_5.634989_2	-	0,00057	10,4	27,5	0,00069	10,1	27,5	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1005_NODE_3580_length_1268_cov_2.615829_1	-	0,91	0,3	27,1	1,2	-0,2	27,1	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1005_NODE_3631_length_1262_cov_2.368683_1	-	0,028	5,1	11,3	0,035	4,8	11,3	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1005_NODE_3880_length_1227_cov_3.584471_2	-	0,82	0,2	14,8	1,2	-0,4	14,8	1,2	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1018_NODE_3337_length_952_cov_1.129320_1	-	0,44	1,3	18,2	0,54	1	18,2	1,2	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1018_NODE_4042_length_830_cov_2.818065_1	-	0,071	3,9	16,6	0,083	3,7	16,6	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1018_NODE_4550_length_762_cov_1.032532_1	-	3,7	-1,7	21,8	4,5	-2	21,8	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Nter_GDD.0.4.fasta	-	F1019_NODE_263_length_3305_cov_9.376308_1	-	0,00023	12,8	0,1	0,00044	11,8	0,1	1,4	1	0	0	1	1	1	1	-
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1019_NODE_446_length_2871_cov_2.303622_1	-	0,00012	12,7	0	0,00019	12	0	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1532_NODE_50_length_4258_cov_2.890792_3	-	3,4	-2	16,3	4,5	-2,3	16,3	1,1	1	0	0	1	1	1	0	-
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1532_NODE_736_length_2025_cov_2.286294_1	-	0,00031	11,3	0	0,0005	10,6	0	1,3	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1532_NODE_1410_length_1566_cov_4.126406_1	-	0,57	0,7	74,3	0,66	0,5	74,3	1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_298.Palmdb.0.4.fasta	-	F1532_NODE_3585_length_967_cov_3.030702_1	-	7,3	-2,8	19,3	9,3	-3,1	18,8	1,4	1	1	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1532_NODE_3913_length_921_cov_5.215935_2	-	0,66	0,5	54,5	0,76	0,3	54,5	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_134.Palmdb.0.4.fasta	-	F1533_NODE_437_length_2685_cov_3.988213_1	-	0,36	1,6	12	0,095	3,5	1,2	2,1	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1533_NODE_1145_length_1944_cov_6.856008_1	-	0,013	6,7	76,2	0,017	6,2	76,2	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	-	F1533_NODE_1409_length_1791_cov_1.167051_1	-	0,00045	11,1	29,8	0,00056	10,8	29,8	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1172_NODE_1401_length_1199_cov_5.782343_3	-	0,0066	7,1	10,3	0,0078	6,9	10,3	1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1172_NODE_1562_length_1145_cov_1.317431_1	-	2,9	-1,6	16,1	1,1	-0,2	12,9	1,6	1	1	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1172_NODE_1572_length_1141_cov_1.639963_1	-	3,10E-74	243,2	1,6	3,50E-74	243	1,6	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1172_NODE_4294_length_663_cov_1.569079_1	-	0,019	5,5	14,4	0,022	5,3	14,4	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1177_NODE_38_length_2985_cov_20.349829_4	-	9,50E-07	20	17,5	1,30E-06	19,6	17,5	1,2	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1177_NODE_113_length_2408_cov_4.095623_2	-	0,037	4,6	14,6	0,054	4,1	14,6	1,3	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1177_NODE_293_length_1897_cov_9.931053_3	-	0,051	4,4	21,2	0,065	4,1	21,2	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Stellavirales.0.4.fasta	-	F1177_NODE_297_length_1888_cov_3.600655_1	-	0,043	4,4	13	0,06	3,9	13	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1177_NODE_319_length_1846_cov_3.542155_1	-	0,6	0,9	13,7	0,11	3,3	2,4	2,1	2	0	0	2	2	2	0	-
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1177_NODE_364_length_1792_cov_1.472078_2	-	0,00083	10	0	0,00094	9,8	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1177_NODE_531_length_1629_cov_2.590851_1	-	0,00021	12,3	11,2	0,00027	11,9	11,2	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1102_NODE_469_length_2654_cov_3.001154_2	-	1,4	-0,4	34,8	0,019	5,8	1,1	2	2	0	0	2	2	2	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_441.Palmdb.0.4.fasta	-	F1102_NODE_615_length_2456_cov_2.723865_2	-	0,00042	11	0,3	0,00061	10,5	0,3	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1102_NODE_667_length_2390_cov_2.623555_1	-	1	-0,2	14,1	0,094	3,2	7,8	2,1	2	0	0	2	2	2	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_297.Palmdb.0.4.fasta	-	F1102_NODE_760_length_2283_cov_3.406194_1	-	0,039	4,6	16,1	0,061	4	16,1	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Stellavirales.0.4.fasta	-	F1102_NODE_923_length_2137_cov_7.082613_2	-	0,029	5	35,4	0,04	4,5	35,4	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_552.Palmdb.0.4.fasta	-	F1039_NODE_8518_length_717_cov_3.241692_1	-	0,00035	11,4	0,3	0,00051	10,9	0,3	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1039_NODE_8675_length_708_cov_4.251149_1	-	0,6	0,9	18,4	0,79	0,5	18,4	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1039_NODE_8938_length_693_cov_6.423197_1	-	0,00026	11,8	0,1	0,00028	11,7	0,1	1	1	0	0	1	1	1	1	-
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1040_NODE_37_length_2290_cov_2.113647_1	-	0,00072	10,3	0	0,00072	10,3	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1643_NODE_2912_length_1445_cov_12.306475_3	-	0,0046	8,1	33,4	0,0065	7,6	33,4	1,2	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_297.Palmdb.0.4.fasta	-	F1643_NODE_3041_length_1412_cov_1.521002_1	-	0,0033	8,2	21,4	0,0039	7,9	21,4	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1643_NODE_3836_length_1244_cov_2.120269_1	-	7,70E-05	13,1	0,1	9,90E-05	12,8	0,1	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1643_NODE_4148_length_1185_cov_4.853097_1	-	1,4	-0,9	28,3	1,7	-1,1	28,3	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta	-	F1643_NODE_4656_length_1113_cov_2.011342_1	-	0,00071	10,3	0,1	0,001	9,7	0,1	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1643_NODE_4906_length_1075_cov_3.459804_1	-	0,0034	8,3	12	0,0019	9,1	10,4	1,3	1	1	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1471_NODE_305_length_3152_cov_8.978689_1	-	0,0014	9,6	10,1	0,0015	9,5	9,2	1,3	1	1	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1471_NODE_376_length_2966_cov_17.179663_2	-	0,014	5,6	10,3	0,022	5	10,3	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1471_NODE_699_length_2452_cov_2.824364_1	-	4,1	-1,9	52,8	4,9	-2,1	52,8	1	1	0	0	1	1	1	0	-
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1471_NODE_797_length_2333_cov_2.609745_1	-	6,80E-05	13,5	0	0,00011	12,9	0	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1471_NODE_1146_length_2024_cov_4.620620_1	-	0,96	-0,1	21	1,4	-0,7	21	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1471_NODE_1163_length_2014_cov_2.015824_1	-	0,00013	12,8	5	0,00019	12,2	5	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Patatavirales.0.4.fasta	-	F1471_NODE_1240_length_1974_cov_1.251694_1	-	0,0046	7,5	7	0,0058	7,2	7	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1471_NODE_1411_length_1875_cov_2.721429_1	-	7,8	-3	20	0,33	1,5	11,6	2	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1205_NODE_2780_length_1618_cov_4.910429_2	-	0,00024	12,1	8	0,00027	11,9	8	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1205_NODE_3123_length_1535_cov_2.164865_1	-	9,3	-3,4	18,9	0,76	0,2	12,5	2	2	0	0	2	2	2	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_197.Palmdb.0.4.fasta	-	F1205_NODE_3278_length_1503_cov_1.097376_1	-	0,0003	11,6	0	0,00041	11,1	0	1,2	1	0	0	1	1	1	1	-
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1205_NODE_3427_length_1473_cov_1.172073_1	-	0,00016	12,3	0	0,0002	11,9	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1205_NODE_3767_length_1405_cov_3.052593_2	-	0,013	6,4	19,8	0,017	6	19,8	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1205_NODE_4061_length_1357_cov_4.199693_3	-	0,046	4,8	57,9	0,056	4,5	57,9	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1205_NODE_4766_length_1243_cov_2.148148_1	-	0,31	1,6	15,6	0,39	1,3	15,6	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1361_NODE_1629_length_1113_cov_1.642722_1	-	0,013	6,3	15,4	0,017	6	15,4	1,2	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1361_NODE_1643_length_1107_cov_2.207224_2	-	0,25	2,1	11,3	0,31	1,9	11,3	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1361_NODE_1663_length_1098_cov_7.529243_1	-	0,00016	12,5	0,3	0,0028	8,3	0	2	2	0	0	2	2	2	2	-
ALL_NCBI_Palmdb_RdRp.Patatavirales.0.4.fasta	-	F1201_NODE_10950_length_737_cov_1.598240_1	-	0,00032	11,3	1,8	0,00037	11,1	1,8	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1201_NODE_10970_length_736_cov_1.726872_1	-	0,0087	6,8	39,4	0,01	6,6	39,4	1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_297.Palmdb.0.4.fasta	-	F1201_NODE_13797_length_610_cov_1.167568_1	-	0,019	5,6	22,1	0,021	5,5	22,1	1	1	0	0	1	1	1	0	-
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1201_NODE_13828_length_609_cov_0.897112_1	-	6,30E-30	96,3	0,1	7,10E-30	96,2	0,1	1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_378.Palmdb.0.4.fasta	-	F1183_NODE_2457_length_664_cov_1.896552_2	-	6,40E-05	13,4	0	8,60E-05	13	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1183_NODE_2767_length_621_cov_1.485866_1	-	0,37	1,4	10,5	0,4	1,3	10,5	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1185_NODE_87_length_3278_cov_14.486193_1	-	0,86	0	13,9	1,3	-0,6	13,9	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1185_NODE_182_length_2729_cov_22.538519_1	-	0,012	6,2	10,5	0,018	5,7	10,5	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1185_NODE_510_length_2126_cov_18.463061_2	-	0,0013	9,6	22,5	0,0022	9	22,5	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1005_NODE_12411_length_615_cov_7.153571_1	-	2,5	-1,4	14,6	2,7	-1,5	14,6	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1007_NODE_107_length_2588_cov_3.345835_2	-	3,8	-1,8	36,1	0,16	2,7	18,3	2,3	2	0	0	2	2	2	0	-
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1007_NODE_205_length_2151_cov_1.554866_1	-	2,80E-06	18,1	0	4,40E-06	17,4	0	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Patatavirales.0.4.fasta	-	F1007_NODE_1601_length_1208_cov_6.794449_1	-	0,00063	10,4	5,9	0,00082	10	5,9	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1007_NODE_2272_length_1051_cov_3.190763_1	-	0,0006	10,9	0	0,00061	10,9	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1121_NODE_2085_length_717_cov_1.432024_1	-	0,0045	7,6	9,1	0,0048	7,6	9,1	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1335_NODE_5963_length_1056_cov_14.478521_1	-	0,0024	8,3	12,2	0,0031	7,9	12,2	1	1	0	0	1	1	1	1	-
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1335_NODE_5988_length_1053_cov_0.815631_1	-	6,80E-05	13,5	0	0,0001	12,9	0	1,2	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_297.Palmdb.0.4.fasta	-	F1335_NODE_6156_length_1033_cov_2.796524_1	-	0,0024	8,6	8,1	0,0028	8,4	8,1	1,1	1	0	0	1	1	1	1	-
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1335_NODE_6534_length_993_cov_2.037313_1	-	0,00016	12,2	0	0,00022	11,8	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1335_NODE_6595_length_986_cov_2.622986_3	-	0,0068	7,3	7,8	0,008	7,1	7,8	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Mindivirales.0.4.fasta	-	F1335_NODE_6707_length_974_cov_1.599565_1	-	0,69	0,7	24,7	0,028	5,3	19,1	1,4	2	0	0	2	2	2	0	-
Negarnaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1335_NODE_6872_length_955_cov_1.951111_3	-	0,0026	8,3	1,3	0,0034	7,9	1,3	1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1335_NODE_8211_length_837_cov_1.932225_1	-	0,068	3,8	16,8	0,081	3,5	16,8	1,1	1	0	0	1	1	1	0	-
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1335_NODE_9950_length_720_cov_1.045113_1	-	0,00023	11,8	0	0,00032	11,3	0	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1335_NODE_10252_length_702_cov_1.408037_1	-	0,0029	8,5	13,9	0,0032	8,4	13,9	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1039_NODE_437_length_2467_cov_19.873549_1	-	2,2	-1,2	14,5	3,4	-1,8	14,5	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1039_NODE_900_length_1994_cov_16.515214_2	-	0,0051	7,6	4,5	0,0066	7,2	4,5	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1039_NODE_1152_length_1860_cov_2.241551_1	-	0,12	2,9	9,4	0,13	2,9	9,4	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1207_NODE_10465_length_732_cov_5.063516_2	-	1,3	-0,5	50,2	1,5	-0,7	50,2	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1207_NODE_10828_length_714_cov_1.259484_1	-	0,15	2,9	24,8	0,18	2,6	24,8	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Nodamuvirales.0.4.fasta	-	F1207_NODE_12432_length_637_cov_1.529210_1	-	4,00E-05	14,7	0,1	4,50E-05	14,5	0,1	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1209_NODE_29_length_4286_cov_16.286930_5	-	4	-2	14,8	0,3	1,7	4,5	2,4	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1209_NODE_497_length_2191_cov_16.940075_1	-	0,48	1	18,6	0,71	0,4	18,6	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_1283.Palmdb.0.4.fasta	-	F1630_NODE_1251_length_1810_cov_19.467806_1	-	0,00021	12,1	2,8	0,00038	11,2	2,8	1,4	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1630_NODE_1546_length_1662_cov_2.124456_1	-	1,6	-0,7	16,4	0,026	5,2	9,3	1,5	2	0	0	2	2	2	0	-
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1630_NODE_2121_length_1456_cov_1.832976_1	-	0,00021	12	0,1	0,00025	11,7	0,1	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1630_NODE_3178_length_1199_cov_1.418706_1	-	0,47	1,2	18,2	0,64	0,8	18,2	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1630_NODE_3305_length_1175_cov_1.184821_1	-	0,0041	8,1	9,2	0,0053	7,7	9,2	1,1	1	0	0	1	1	1	1	-
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1630_NODE_6302_length_795_cov_0.918919_1	-	8,60E-05	13,4	0	0,00013	12,7	0	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1630_NODE_7959_length_674_cov_2.861066_1	-	0,00066	10,5	17,7	0,00071	10,5	17,7	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1630_NODE_8641_length_636_cov_0.683305_1	-	5,10E-06	17,2	0,3	6,40E-06	16,9	0,3	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1363_NODE_626_length_2197_cov_2.005602_2	-	0,22	2,1	13,3	0,47	1	13,3	1,5	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_134.Palmdb.0.4.fasta	-	F1363_NODE_873_length_1946_cov_4.134320_1	-	5,00E-05	14,3	1,2	5,60E-05	14,2	1,2	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1363_NODE_952_length_1875_cov_2.641209_3	-	0,65	0,4	36,3	0,00012	12,8	13	2,5	3	0	0	3	3	3	0	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1363_NODE_1187_length_1694_cov_3.186699_5	-	0,61	0,5	14,2	0,8	0,1	14,2	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1363_NODE_1258_length_1654_cov_2.138837_2	-	1,5	-0,6	25,9	1,8	-0,9	25,9	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1363_NODE_1521_length_1522_cov_9.435583_2	-	1,8	-0,7	19,6	2	-0,9	19,6	1	1	0	0	1	1	1	0	-
