target	accession1	rdrp_scan_orf_id	accession2	evalue_full_seq	score_full_seq	bias_full_seq	evalue_best_dom	score_best_dom	bias_best_dom	dom_num_estim_exp	dom_num_estim_reg	dom_num_estim_clu	dom_num_estim_ov	dom_num_estim_env	dom_num_estim_dom	dom_num_estim_rep	dom_num_estim_inc	description_of_target	contig_id	taxon	orf_start	orf_end	orf_sense	orf_len_nt	contig_id_node
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1446_NODE_7_length_3669_cov_3.156890_2	-	1.1e-06	19.6	0.1	2.4e-05	15.2	0	24	2	1	1	3	3	3	2	-	F1446_NODE_7_length_3669_cov_3.156890	Kitrinoviricota	1948	3669	FORWARD	1721	F1446_NODE_7
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1143_NODE_411_length_2702_cov_4.311674_3	-	0.002	8.6	44.5	0.0029	8	44.5	12	1	0	0	1	1	1	1	-	F1143_NODE_411_length_2702_cov_4.311674	Picornavirales	2554	20	REVERSE	2534	F1143_NODE_411
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1143_NODE_1044_length_2031_cov_2.904352_1	-	0.0018	9.2	4.4	0.0033	8.3	4.4	13	1	0	0	1	1	1	1	-	F1143_NODE_1044_length_2031_cov_2.904352	NA	2	1969	FORWARD	1967	F1143_NODE_1044
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1572_NODE_116_length_3988_cov_2.989575_6	-	0.00042	11	1.4	0.00079	10.1	1.4	13	1	0	0	1	1	1	1	-	F1572_NODE_116_length_3988_cov_2.989575	Reovirales	3806	3	REVERSE	3803	F1572_NODE_116
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1216_NODE_1_length_6117_cov_386.243649_5	-	6.7e-17	53.2	0	1.1e-16	52.5	0	13	1	0	0	1	1	1	1	-	F1216_NODE_1_length_6117_cov_386.243649	Monjiviricetes	1558	2	REVERSE	1556	F1216_NODE_1
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1216_NODE_2_length_2921_cov_420.068388_1	-	3.8e-17	54.1	0	5.8e-17	53.5	0	11	1	0	0	1	1	1	1	-	F1216_NODE_2_length_2921_cov_420.068388	Monjiviricetes	2	2920	FORWARD	2918	F1216_NODE_2
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1223_NODE_321_length_1742_cov_18.438056_2	-	0.00014	12.4	11.1	0.00019	12	11.1	11	1	0	0	1	1	1	1	-	F1223_NODE_321_length_1742_cov_18.438056	Picornavirales	1592	120	REVERSE	1472	F1223_NODE_321
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1224_NODE_139_length_3325_cov_4.252905_1	-	0.00013	12.6	0	0.00021	11.9	0	12	1	0	0	1	1	1	1	-	F1224_NODE_139_length_3325_cov_4.252905	Duplornaviricota	2	2164	FORWARD	2162	F1224_NODE_139
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1346_NODE_3099_length_1080_cov_2.996098_2	-	0.00023	12	6	0.00025	11.8	6	11	1	0	0	1	1	1	1	-	F1346_NODE_3099_length_1080_cov_2.996098	Ourlivirales	1080	1	REVERSE	1079	F1346_NODE_3099
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1016_NODE_1707_length_929_cov_1.513730_1	-	1.9e-05	15.4	0.1	2.5e-05	15	0.1	12	1	0	0	1	1	1	1	-	F1016_NODE_1707_length_929_cov_1.513730	Pisuviricota	3	929	FORWARD	926	F1016_NODE_1707
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1018_NODE_1_length_14998_cov_54.605501_1	-	4.6e-120	394.8	4.3	8.9e-81	264.8	0	38	4	0	0	4	4	4	2	-	F1018_NODE_1_length_14998_cov_54.605501	Martellivirales	14715	6349	REVERSE	8366	F1018_NODE_1
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1018_NODE_270_length_2682_cov_1.825657_1	-	0.0036	8	9.7	0.0043	7.8	9.7	12	1	0	0	1	1	1	1	-	F1018_NODE_270_length_2682_cov_1.825657	Ourlivirales	1	1395	FORWARD	1394	F1018_NODE_270
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1516_NODE_167_length_1002_cov_6.175290_2	-	0.0023	8.4	16.6	0.0028	8.1	16.6	11	1	0	0	1	1	1	1	-	F1516_NODE_167_length_1002_cov_6.175290	Picornavirales	1	1002	FORWARD	1001	F1516_NODE_167
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1518_NODE_384_length_2248_cov_2.024624_2	-	1.7e-06	18.9	0.1	1.9e-06	18.7	0.1	11	1	0	0	1	1	1	1	-	F1518_NODE_384_length_2248_cov_2.024624	Pisuviricota	1401	1	REVERSE	1400	F1518_NODE_384
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1147_NODE_1_length_11305_cov_1652.532000_1	-	1.2e-164	542.3	14.9	1.2e-164	542.3	14.9	22	2	0	0	2	2	2	1	-	F1147_NODE_1_length_11305_cov_1652.532000	Martellivirales	3	7895	FORWARD	7892	F1147_NODE_1
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1061_NODE_3490_length_1293_cov_2.203554_1	-	0.0085	7	32.2	0.0097	6.8	32.2	1	1	0	0	1	1	1	1	-	F1061_NODE_3490_length_1293_cov_2.203554	Nidovirales	1292	177	REVERSE	1115	F1061_NODE_3490
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1061_NODE_3679_length_1249_cov_1.819095_1	-	0.00074	10.2	6.8	0.001	9.7	6.8	11	1	0	0	1	1	1	1	-	F1061_NODE_3679_length_1249_cov_1.819095	Reovirales	1161	43	REVERSE	1118	F1061_NODE_3679
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1205_NODE_2424_length_1720_cov_2.311111_1	-	4.2e-05	14.4	0	6.1e-05	13.9	0	12	1	0	0	1	1	1	1	-	F1205_NODE_2424_length_1720_cov_2.311111	Tolivirales	1719	1	REVERSE	1718	F1205_NODE_2424
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1183_NODE_376_length_1516_cov_4.340862_1	-	2.4e-94	309.5	0.1	2.9e-94	309.2	0.1	1	1	0	0	1	1	1	1	-	F1183_NODE_376_length_1516_cov_4.340862	Ghabrivirales	2	1516	FORWARD	1514	F1183_NODE_376
ALL_NCBI_Palmdb_RdRp.Nodamuvirales.0.4.fasta	-	F1183_NODE_532_length_1347_cov_3.863777_3	-	0.00019	12.4	16.5	0.00029	11.8	16.5	12	1	0	0	1	1	1	1	-	F1183_NODE_532_length_1347_cov_3.863777	Nodamuvirales	1345	185	REVERSE	1160	F1183_NODE_532
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1399_NODE_738_length_1624_cov_2.349904_1	-	2e-04	12	0.1	0.00022	11.9	0.1	11	1	0	0	1	1	1	1	-	F1399_NODE_738_length_1624_cov_2.349904	Pisuviricota	549	1622	FORWARD	1073	F1399_NODE_738
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1399_NODE_1598_length_1246_cov_3.117548_1	-	0.001	9.7	0	0.0013	9.3	0	12	1	0	0	1	1	1	1	-	F1399_NODE_1598_length_1246_cov_3.117548	Pisuviricota	1016	3	REVERSE	1013	F1399_NODE_1598
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1360_NODE_4028_length_1617_cov_2.302177_1	-	0.00021	11.9	0	0.00033	11.2	0	12	1	0	0	1	1	1	1	-	F1360_NODE_4028_length_1617_cov_2.302177	Duplornaviricota	3	1472	FORWARD	1469	F1360_NODE_4028
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1360_NODE_4105_length_1606_cov_2.191489_1	-	3.5e-83	272.8	1.2	4e-83	272.6	1.2	1	1	0	0	1	1	1	1	-	F1360_NODE_4105_length_1606_cov_2.191489	Durnavirales	1604	234	REVERSE	1370	F1360_NODE_4105
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1360_NODE_5094_length_1469_cov_2.480198_1	-	0.00019	12.4	8.6	0.00025	12.1	8.6	1	1	0	0	1	1	1	1	-	F1360_NODE_5094_length_1469_cov_2.480198	Cryppavirales	3	1184	FORWARD	1181	F1360_NODE_5094
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1360_NODE_5719_length_1397_cov_1.570045_2	-	0.0045	7.9	9.3	0.0055	7.6	9.3	12	1	0	0	1	1	1	1	-	F1360_NODE_5719_length_1397_cov_1.570045	NA	1397	243	REVERSE	1154	F1360_NODE_5719
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1360_NODE_5985_length_1369_cov_1.795282_1	-	0.0079	7.1	13.5	0.011	6.7	13.5	11	1	0	0	1	1	1	1	-	F1360_NODE_5985_length_1369_cov_1.795282	Hepelivirales	3	1367	FORWARD	1364	F1360_NODE_5985
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1186_NODE_2482_length_1625_cov_3.991083_1	-	0.00064	10.7	9.2	0.00076	10.5	9.2	11	1	0	0	1	1	1	1	-	F1186_NODE_2482_length_1625_cov_3.991083	Cryppavirales	1538	3	REVERSE	1535	F1186_NODE_2482
ALL_FINAL_RdRp_cores_0.3.clstr_378.Palmdb.0.4.fasta	-	F1545_NODE_1134_length_2221_cov_2.359187_1	-	0.00047	10.5	0	0.00079	9.8	0	13	1	0	0	1	1	1	1	-	F1545_NODE_1134_length_2221_cov_2.359187	NA	2221	74	REVERSE	2147	F1545_NODE_1134
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1130_NODE_110_length_3873_cov_2.391828_6	-	0.00055	10.6	0.8	0.00083	10	0.8	11	1	0	0	1	1	1	1	-	F1130_NODE_110_length_3873_cov_2.391828	Reovirales	3637	2	REVERSE	3635	F1130_NODE_110
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1130_NODE_253_length_3095_cov_2.056579_1	-	0.00081	10	12.4	0.0012	9.5	12.4	11	1	0	0	1	1	1	1	-	F1130_NODE_253_length_3095_cov_2.056579	Reovirales	224	3094	FORWARD	2870	F1130_NODE_253
ALL_FINAL_RdRp_cores_0.3.clstr_990.Palmdb.0.4.fasta	-	F1640_NODE_289_length_2399_cov_12.997014_2	-	0.00095	10.4	6.8	0.0016	9.6	6.8	13	1	0	0	1	1	1	1	-	F1640_NODE_289_length_2399_cov_12.997014	NA	2397	1	REVERSE	2396	F1640_NODE_289
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1640_NODE_923_length_1578_cov_14.137229_1	-	6.8e-06	17.5	22.2	7e-06	17.4	22.2	11	1	0	0	1	1	1	1	-	F1640_NODE_923_length_1578_cov_14.137229	Durnavirales	1578	358	REVERSE	1220	F1640_NODE_923
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1640_NODE_1114_length_1465_cov_10.982979_1	-	0.0012	9.3	11	0.0014	9.1	11	11	1	0	0	1	1	1	1	-	F1640_NODE_1114_length_1465_cov_10.982979	Picornavirales	3	1463	FORWARD	1460	F1640_NODE_1114
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1640_NODE_1631_length_1257_cov_3.851082_1	-	3e-07	21.2	17.8	3.7e-07	20.9	17.8	1	1	0	0	1	1	1	1	-	F1640_NODE_1631_length_1257_cov_3.851082	Picornavirales	1256	15	REVERSE	1241	F1640_NODE_1631
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1640_NODE_1970_length_1155_cov_2.512727_1	-	0.00035	11.2	0.4	0.00049	10.7	0.4	11	1	0	0	1	1	1	1	-	F1640_NODE_1970_length_1155_cov_2.512727	NA	1154	3	REVERSE	1151	F1640_NODE_1970
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1640_NODE_2899_length_938_cov_7.731597_1	-	0.0087	6.7	13.6	0.01	6.4	13.6	12	1	0	0	1	1	1	1	-	F1640_NODE_2899_length_938_cov_7.731597	NA	936	1	REVERSE	935	F1640_NODE_2899
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1640_NODE_2999_length_920_cov_4.871676_1	-	0.00075	9.9	0.3	0.0011	9.3	0.3	11	1	0	0	1	1	1	1	-	F1640_NODE_2999_length_920_cov_4.871676	Insthoviricetes	918	1	REVERSE	917	F1640_NODE_2999
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1028_NODE_1549_length_1539_cov_1.333558_2	-	1.1e-05	16.5	0	1.7e-05	15.8	0	12	1	0	0	1	1	1	1	-	F1028_NODE_1549_length_1539_cov_1.333558	Lenarviricota	1527	1	REVERSE	1526	F1028_NODE_1549
ALL_NCBI_Palmdb_RdRp.Nodamuvirales.0.4.fasta	-	F1028_NODE_2056_length_1369_cov_4.994673_4	-	0.004	8.1	42.9	0.0059	7.5	42.9	12	1	0	0	1	1	1	1	-	F1028_NODE_2056_length_1369_cov_4.994673	Nodamuvirales	1336	308	REVERSE	1028	F1028_NODE_2056
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1597_NODE_1040_length_1573_cov_3.316206_1	-	0.0011	9.7	8.4	0.0015	9.3	8.4	11	1	0	0	1	1	1	1	-	F1597_NODE_1040_length_1573_cov_3.316206	Tolivirales	234	1571	FORWARD	1337	F1597_NODE_1040
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1597_NODE_2045_length_1233_cov_4.033107_1	-	0.0084	6.8	8	0.01	6.5	8	11	1	0	0	1	1	1	1	-	F1597_NODE_2045_length_1233_cov_4.033107	Ourlivirales	232	1134	FORWARD	902	F1597_NODE_2045
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1597_NODE_2707_length_1097_cov_2.252399_2	-	0.0046	7.6	20.9	0.0059	7.3	20.9	11	1	0	0	1	1	1	1	-	F1597_NODE_2707_length_1097_cov_2.252399	NA	1097	3	REVERSE	1094	F1597_NODE_2707
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1597_NODE_3843_length_928_cov_1.671249_1	-	0.0012	9.8	0	0.0015	9.5	0	1	1	0	0	1	1	1	1	-	F1597_NODE_3843_length_928_cov_1.671249	Nidovirales	1	927	FORWARD	926	F1597_NODE_3843
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1557_NODE_702_length_2034_cov_6.363315_1	-	0.003	8.5	25.2	0.0012	9.8	8.8	21	2	0	0	2	2	2	2	-	F1557_NODE_702_length_2034_cov_6.363315	NA	2	1870	FORWARD	1868	F1557_NODE_702
ALL_FINAL_RdRp_cores_0.3.clstr_197.Palmdb.0.4.fasta	-	F1557_NODE_2123_length_1367_cov_1.430640_1	-	0.00068	10.4	0.2	0.00089	10	0.2	11	1	0	0	1	1	1	1	-	F1557_NODE_2123_length_1367_cov_1.430640	NA	2	1285	FORWARD	1283	F1557_NODE_2123
ALL_FINAL_RdRp_cores_0.3.clstr_1260.Palmdb.0.4.fasta	-	F1282_NODE_7969_length_1010_cov_2.753927_1	-	0.00052	10.7	2.9	0.00074	10.2	2.9	11	1	0	0	1	1	1	1	-	F1282_NODE_7969_length_1010_cov_2.753927	NA	1008	1	REVERSE	1007	F1282_NODE_7969
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1277_NODE_1286_length_1754_cov_4.390818_2	-	3.8e-05	14.3	22.3	4.3e-05	14.1	22.3	1	1	0	0	1	1	1	1	-	F1277_NODE_1286_length_1754_cov_4.390818	Picornavirales	3	1754	FORWARD	1751	F1277_NODE_1286
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1429_NODE_4_length_9909_cov_248.781510_1	-	4.4e-107	351.5	0.1	4.4e-107	351.5	0.1	36	4	0	0	4	4	4	1	-	F1429_NODE_4_length_9909_cov_248.781510	Picornavirales	9315	3028	REVERSE	6287	F1429_NODE_4
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1429_NODE_58_length_3429_cov_4.677534_1	-	3e-04	11.5	9.6	0.00059	10.6	9.6	14	1	0	0	1	1	1	1	-	F1429_NODE_58_length_3429_cov_4.677534	NA	3413	1587	REVERSE	1826	F1429_NODE_58
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1429_NODE_76_length_2974_cov_8.122302_2	-	0.00047	11.1	9.7	9.9e-05	13.4	5.9	17	2	0	0	2	2	2	1	-	F1429_NODE_76_length_2974_cov_8.122302	Cryppavirales	5	2644	FORWARD	2639	F1429_NODE_76
ALL_FINAL_RdRp_cores_0.3.clstr_295.Palmdb.0.4.fasta	-	F1370_NODE_1904_length_1258_cov_2.891937_1	-	0.00076	10.4	0	0.00099	10	0	11	1	0	0	1	1	1	1	-	F1370_NODE_1904_length_1258_cov_2.891937	NA	18	1154	FORWARD	1136	F1370_NODE_1904
ALL_NCBI_Palmdb_RdRp.Martellivirales_Nter_GDD.0.4.fasta	-	F1277_NODE_229_length_2974_cov_2.877355_1	-	0.0037	8.4	2.6	0.0057	7.8	2.6	12	1	0	0	1	1	1	1	-	F1277_NODE_229_length_2974_cov_2.877355	Martellivirales	160	2973	FORWARD	2813	F1277_NODE_229
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1185_NODE_2633_length_1215_cov_1.359483_1	-	0.00069	10.4	16.1	0.00082	10.1	16.1	1	1	0	0	1	1	1	1	-	F1185_NODE_2633_length_1215_cov_1.359483	Martellivirales	3	1211	FORWARD	1208	F1185_NODE_2633
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1200_NODE_7337_length_1010_cov_3.501571_1	-	0.0058	7	12.8	0.0072	6.7	12.8	11	1	0	0	1	1	1	1	-	F1200_NODE_7337_length_1010_cov_3.501571	Picornavirales	3	1010	FORWARD	1007	F1200_NODE_7337
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1200_NODE_7596_length_986_cov_1.276047_1	-	9.7e-06	16.6	0	1.9e-05	15.7	0	14	1	0	0	1	1	1	1	-	F1200_NODE_7596_length_986_cov_1.276047	Lenarviricota	1	984	FORWARD	983	F1200_NODE_7596
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1200_NODE_8469_length_913_cov_1.181818_1	-	0.00054	10.5	0	0.0013	9.2	0	15	2	0	0	2	2	2	1	-	F1200_NODE_8469_length_913_cov_1.181818	Duplornaviricota	3	911	FORWARD	908	F1200_NODE_8469
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1405_NODE_3260_length_1030_cov_3.518974_2	-	0.0027	8.4	4.7	0.0041	7.8	4.7	12	1	0	0	1	1	1	1	-	F1405_NODE_3260_length_1030_cov_3.518974	Martellivirales	3	1028	FORWARD	1025	F1405_NODE_3260
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1129_NODE_554_length_2521_cov_7.134631_2	-	0.0067	7.3	5.4	0.00043	11.3	0.7	14	2	0	0	2	2	2	1	-	F1129_NODE_554_length_2521_cov_7.134631	Cryppavirales	2519	3	REVERSE	2516	F1129_NODE_554
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1201_NODE_1888_length_1995_cov_6.169588_3	-	0.00045	11.2	10.9	8e-04	10.4	10.9	15	1	0	0	1	1	1	1	-	F1201_NODE_1888_length_1995_cov_6.169588	NA	1995	868	REVERSE	1127	F1201_NODE_1888
ALL_FINAL_RdRp_cores_0.3.clstr_197.Palmdb.0.4.fasta	-	F1201_NODE_2021_length_1948_cov_2.168516_2	-	8.4e-05	13.4	0.1	0.00012	12.9	0.1	11	1	0	0	1	1	1	1	-	F1201_NODE_2021_length_1948_cov_2.168516	NA	1692	1	REVERSE	1691	F1201_NODE_2021
ALL_FINAL_RdRp_cores_0.3.clstr_1283.Palmdb.0.4.fasta	-	F1201_NODE_2378_length_1817_cov_2.314983_1	-	4.7e-05	14.2	0	0.00031	11.5	0	22	3	0	0	3	3	3	1	-	F1201_NODE_2378_length_1817_cov_2.314983	NA	62	1687	FORWARD	1625	F1201_NODE_2378
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1201_NODE_2444_length_1797_cov_2.095293_2	-	0.0016	8.9	28.2	0.0023	8.4	28.2	12	1	0	0	1	1	1	1	-	F1201_NODE_2444_length_1797_cov_2.095293	Picornavirales	1148	3	REVERSE	1145	F1201_NODE_2444
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1548_NODE_39_length_4512_cov_4.935158_2	-	3.4e-05	14.7	1.9	0.00013	12.8	0	2	2	0	0	2	2	2	2	-	F1548_NODE_39_length_4512_cov_4.935158	Tolivirales	1404	4511	FORWARD	3107	F1548_NODE_39
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1550_NODE_178_length_3184_cov_5.081815_1	-	0.0016	9.1	1.9	0.0022	8.6	1.9	11	1	0	0	1	1	1	1	-	F1550_NODE_178_length_3184_cov_5.081815	Tymovirales	3183	1	REVERSE	3182	F1550_NODE_178
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1058_NODE_389_length_2500_cov_57.082209_1	-	2.3e-193	636.6	0.5	3e-193	636.2	0.5	1	1	0	0	1	1	1	1	-	F1058_NODE_389_length_2500_cov_57.082209	Insthoviricetes	2498	87	REVERSE	2411	F1058_NODE_389
ALL_FINAL_RdRp_cores_0.3.clstr_378.Palmdb.0.4.fasta	-	F1061_NODE_159_length_4490_cov_42.580383_1	-	0.00012	12.5	0	0.00016	12.1	0	11	1	0	0	1	1	1	1	-	F1061_NODE_159_length_4490_cov_42.580383	NA	4382	2487	REVERSE	1895	F1061_NODE_159
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1061_NODE_159_length_4490_cov_42.580383_2	-	6.5e-140	460.4	0.8	8.2e-140	460.1	0.8	1	1	0	0	1	1	1	1	-	F1061_NODE_159_length_4490_cov_42.580383	Martellivirales	2483	723	REVERSE	1760	F1061_NODE_159
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1028_NODE_3517_length_1039_cov_4.920732_1	-	0.00042	11.1	4.6	0.00049	10.9	4.6	11	1	0	0	1	1	1	1	-	F1028_NODE_3517_length_1039_cov_4.920732	Ourlivirales	3	998	FORWARD	995	F1028_NODE_3517
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1597_NODE_382_length_2117_cov_4.171193_3	-	0.00072	10.5	2.8	9e-04	10.2	2.8	11	1	0	0	1	1	1	1	-	F1597_NODE_382_length_2117_cov_4.171193	Cryppavirales	2116	2	REVERSE	2114	F1597_NODE_382
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1186_NODE_3525_length_1399_cov_1.699405_1	-	0.00063	10.5	0	0.00083	10.1	0	11	1	0	0	1	1	1	1	-	F1186_NODE_3525_length_1399_cov_1.699405	Tolivirales	1382	3	REVERSE	1379	F1186_NODE_3525
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1186_NODE_3689_length_1369_cov_3.458143_2	-	0.0054	7.1	29.3	0.0069	6.8	29.3	11	1	0	0	1	1	1	1	-	F1186_NODE_3689_length_1369_cov_3.458143	Picornavirales	3	1367	FORWARD	1364	F1186_NODE_3689
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1186_NODE_3745_length_1358_cov_5.462011_1	-	0.00039	11.6	8.1	0.00043	11.5	8.1	1	1	0	0	1	1	1	1	-	F1186_NODE_3745_length_1358_cov_5.462011	Durnavirales	1357	2	REVERSE	1355	F1186_NODE_3745
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1186_NODE_3793_length_1351_cov_2.854167_1	-	0.0075	7.2	24.1	0.0096	6.8	24.1	11	1	0	0	1	1	1	1	-	F1186_NODE_3793_length_1351_cov_2.854167	NA	424	1350	FORWARD	926	F1186_NODE_3793
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1186_NODE_3887_length_1336_cov_4.495706_1	-	0.00036	11.5	5.5	0.00048	11.1	5.5	11	1	0	0	1	1	1	1	-	F1186_NODE_3887_length_1336_cov_4.495706	NA	3	1334	FORWARD	1331	F1186_NODE_3887
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1186_NODE_4090_length_1309_cov_1.520734_2	-	0.0061	7.3	8.1	0.0073	7	8.1	11	1	0	0	1	1	1	1	-	F1186_NODE_4090_length_1309_cov_1.520734	Ourlivirales	1308	1	REVERSE	1307	F1186_NODE_4090
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1186_NODE_4673_length_1220_cov_3.758798_1	-	0.005	7.2	10.9	0.0063	6.9	10.9	12	1	0	0	1	1	1	1	-	F1186_NODE_4673_length_1220_cov_3.758798	Picornavirales	1220	3	REVERSE	1217	F1186_NODE_4673
ALL_FINAL_RdRp_cores_0.3.clstr_990.Palmdb.0.4.fasta	-	F1186_NODE_4740_length_1211_cov_9.890138_1	-	0.0031	8.7	5.2	0.0042	8.3	5.2	11	1	0	0	1	1	1	1	-	F1186_NODE_4740_length_1211_cov_9.890138	NA	1210	110	REVERSE	1100	F1186_NODE_4740
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1186_NODE_759_length_2477_cov_1.426507_1	-	1.5e-05	15.8	0.1	0.00014	12.7	0	22	2	0	0	2	2	2	2	-	F1186_NODE_759_length_2477_cov_1.426507	Kitrinoviricota	1	2475	FORWARD	2474	F1186_NODE_759
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1368_NODE_1599_length_2126_cov_16.934331_2	-	0.0057	7.6	20.1	0.0083	7	20.1	11	1	0	0	1	1	1	1	-	F1368_NODE_1599_length_2126_cov_16.934331	NA	2126	3	REVERSE	2123	F1368_NODE_1599
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1368_NODE_2035_length_1938_cov_6.451938_1	-	0.0043	7.5	9.3	0.0059	7	9.3	12	1	0	0	1	1	1	1	-	F1368_NODE_2035_length_1938_cov_6.451938	Picornavirales	3	1739	FORWARD	1736	F1368_NODE_2035
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1368_NODE_2396_length_1819_cov_3.958617_4	-	0.0078	6.9	15.8	0.0056	7.4	13.6	18	2	0	0	2	2	2	1	-	F1368_NODE_2396_length_1819_cov_3.958617	Martellivirales	1817	96	REVERSE	1721	F1368_NODE_2396
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1011_NODE_2_length_5406_cov_31.927864_1	-	5.4e-119	391.5	5.1	8.4e-119	390.8	5.1	12	1	0	0	1	1	1	1	-	F1011_NODE_2_length_5406_cov_31.927864	Ellioviricetes	5399	3	REVERSE	5396	F1011_NODE_2
